"OrderID,CustomerID,ProductID,SalesDate,QuantitySold,UnitPrice,TotalSales,TotalCost"
"1220,399,56,2023-03-13,6,185.38,1112.28,444.9"
"2588,420,90,2023-09-14,7,172.65,1208.55,483.42"
"578,190,168,2023-07-30,5,217.29,1086.45,434.6"
"857,30,183,2023-05-19,9,282.41,2541.69,1016.64"
"1828,447,150,2023-02-22,3,304.42,913.26,365.31"
"481,839,137,2023-12-26,3,217.08,651.24,260.49"
"3756,117,183,2023-01-26,10,282.41,2824.1,1129.6"
"1806,682,107,2023-09-01,17,390.03,6630.51,2652.17"
"2175,139,121,2023-08-29,19,132.07,2509.33,1003.77"
"952,193,125,2023-07-16,1,89.21,89.21,35.68"
"3708,807,156,2023-01-31,11,463.59,5099.49,2039.84"
"183,704,84,2023-09-03,14,119.62,1674.68,669.9"
"1685,402,90,2023-06-16,10,172.65,1726.5,690.6"
"2196,454,48,2023-03-02,12,277.12,3325.44,1330.2"
"3587,636,136,2023-05-28,6,495.29,2971.74,1188.72"
"698,483,186,2023-10-04,18,323.39,5821.02,2328.48"
"3923,939,180,2023-08-10,16,144.28,2308.48,923.36"
"852,291,93,2023-09-08,17,201.88,3431.96,1372.75"
"993,89,88,2023-12-25,5,472.98,2364.9,945.95"
"651,527,190,2023-04-26,14,112.57,1575.98,630.42"
"3946,853,73,2023-04-18,15,59.63,894.45,357.75"
"3684,372,1,2023-02-08,10,445.05,4450.5,1780.2"
"524,222,138,2023-03-27,13,155.64,2023.32,809.38"
"2080,133,77,2023-01-12,10,24.41,244.1,97.6"
"453,125,30,2023-10-20,1,37.38,37.38,14.95"
"301,945,89,2023-08-15,10,185.63,1856.3,742.5"
"3761,575,41,2023-11-05,18,181.06,3259.08,1303.56"
"1440,637,130,2023-04-06,1,470.78,470.78,188.31"
"3511,857,149,2023-06-30,12,449.8,5397.6,2159.04"
"1588,440,61,2023-10-31,9,269.98,2429.82,971.91"
"3366,702,187,2023-04-18,2,260.75,521.5,208.6"
"1629,892,163,2023-12-23,10,468.26,4682.6,1873.0"
"1175,174,152,2023-07-04,16,64.13,1026.08,410.4"
"2482,629,90,2023-11-17,10,172.65,1726.5,690.6"
"3197,755,182,2023-06-23,15,301.46,4521.9,1808.7"
"1538,387,119,2023-05-07,19,259.77,4935.63,1974.29"
"2731,540,96,2023-08-07,18,246.27,4432.86,1773.18"
"2838,676,49,2023-12-07,11,15.67,172.37,68.97"
"3315,759,145,2023-06-14,14,345.82,4841.48,1936.62"
"2878,773,79,2023-01-22,11,359.11,3950.21,1580.04"
"3587,636,85,2023-05-28,7,69.75,488.25,195.3"
"1338,873,112,2023-07-18,11,385.73,4243.03,1697.19"
"2822,232,157,2023-04-12,5,361.05,1805.25,722.1"
"1899,209,102,2023-01-07,5,138.93,694.65,277.85"
"2515,792,122,2023-09-16,4,164.19,656.76,262.72"
"568,406,200,2023-05-03,4,40.22,160.88,64.36"
"1044,844,125,2023-09-29,8,89.21,713.68,285.44"
"2193,811,17,2023-03-31,3,82.7,248.1,99.24"
"2134,881,101,2023-09-25,1,447.77,447.77,179.11"
"3465,462,78,2023-04-08,13,393.56,5116.28,2046.46"
"2265,412,73,2023-01-23,1,59.63,59.63,23.85"
"3948,994,58,2023-03-31,12,465.53,5586.36,2234.52"
"2710,73,185,2023-09-14,6,419.54,2517.24,1006.92"
"3649,976,190,2023-04-01,14,112.57,1575.98,630.42"
"129,955,84,2023-01-26,18,119.62,2153.16,861.3"
"449,736,80,2023-08-23,15,121.65,1824.75,729.9"
"2048,418,55,2023-09-20,11,214.11,2355.21,942.04"
"2134,881,42,2023-09-25,20,167.68,3353.6,1341.4"
"1609,483,196,2023-09-30,12,400.91,4810.92,1924.32"
"1196,998,186,2023-11-26,2,323.39,646.78,258.72"
"1723,234,133,2023-08-04,2,371.32,742.64,297.06"
"3157,709,25,2023-10-22,4,35.34,141.36,56.56"
"2818,138,62,2023-10-16,13,390.32,5074.16,2029.69"
"502,301,137,2023-01-09,16,217.08,3473.28,1389.28"
"2427,907,184,2023-08-28,10,70.14,701.4,280.6"
"610,392,178,2023-06-03,7,317.95,2225.65,890.26"
"2527,171,19,2023-09-17,9,344.67,3102.03,1240.83"
"3361,882,192,2023-11-11,12,249.39,2992.68,1197.12"
"1897,92,133,2023-06-12,8,371.32,2970.56,1188.24"
"212,485,139,2023-01-22,14,11.66,163.24,65.24"
"2386,865,12,2023-02-14,17,132.23,2247.91,899.13"
"2285,447,105,2023-05-19,1,10.36,10.36,4.14"
"3273,389,176,2023-11-15,3,450.69,1352.07,540.84"
"714,366,109,2023-07-20,18,244.14,4394.52,1757.88"
"1684,543,105,2023-12-23,16,10.36,165.76,66.24"
"2451,302,162,2023-03-17,11,11.75,129.25,51.7"
"825,9,106,2023-05-14,14,436.67,6113.38,2445.38"
"3876,407,159,2023-03-11,9,407.59,3668.31,1467.36"
"3040,347,175,2023-10-11,18,78.76,1417.68,567.0"
"781,237,51,2023-09-29,16,438.22,7011.52,2804.64"
"1295,657,61,2023-11-02,19,269.98,5129.62,2051.81"
"3799,352,101,2023-03-08,7,447.77,3134.39,1253.77"
"1100,391,110,2023-12-16,16,411.59,6585.44,2634.24"
"143,290,13,2023-02-06,4,44.19,176.76,70.72"
"1313,67,175,2023-07-12,8,78.76,630.08,252.0"
"2011,893,105,2023-12-27,16,10.36,165.76,66.24"
"1346,978,65,2023-10-21,12,414.07,4968.84,1987.56"
"96,151,177,2023-11-06,14,105.58,1478.12,591.22"
"2209,610,174,2023-12-10,7,385.51,2698.57,1079.4"
"3404,905,1,2023-03-03,12,445.05,5340.6,2136.24"
"1986,188,27,2023-12-06,7,24.15,169.05,67.62"
"1338,873,187,2023-07-18,4,260.75,1043.0,417.2"
"349,894,196,2023-03-29,10,400.91,4009.1,1603.6"
"864,969,129,2023-05-12,12,357.11,4285.32,1714.08"
"3001,978,144,2023-02-21,13,386.88,5029.44,2011.75"
"3028,741,19,2023-12-02,12,344.67,4136.04,1654.44"
"1482,430,45,2023-08-06,12,311.14,3733.68,1493.52"
"2731,540,153,2023-08-07,12,390.77,4689.24,1875.72"
"3862,205,101,2023-07-14,10,447.77,4477.7,1791.1"
"860,613,166,2023-11-27,11,400.54,4405.94,1762.42"
"3711,116,81,2023-02-26,1,418.88,418.88,167.55"
"3021,956,150,2023-07-13,17,304.42,5175.14,2070.09"
"3509,270,31,2023-04-04,18,465.59,8380.62,3352.32"
"2057,69,80,2023-10-04,19,121.65,2311.35,924.54"
"3720,803,190,2023-03-19,14,112.57,1575.98,630.42"
"1948,183,48,2023-06-17,4,277.12,1108.48,443.4"
"134,549,2,2023-09-27,13,174.02,2262.26,904.93"
"593,796,146,2023-03-11,12,392.3,4707.6,1883.04"
"1256,633,104,2023-03-26,6,22.23,133.38,53.34"
"53,926,88,2023-09-22,9,472.98,4256.82,1702.71"
"1772,407,68,2023-09-25,13,418.68,5442.84,2177.11"
"1402,153,120,2023-08-03,15,481.98,7229.7,2891.85"
"117,251,114,2023-08-03,3,52.33,156.99,62.79"
"1410,447,50,2023-04-21,12,57.36,688.32,275.28"
"637,694,111,2023-03-20,8,96.13,769.04,307.6"
"2372,963,102,2023-04-01,18,138.93,2500.74,1000.26"
"3079,366,150,2023-03-24,4,304.42,1217.68,487.08"
"371,717,108,2023-03-11,6,72.08,432.48,172.98"
"3596,813,167,2023-01-10,16,351.25,5620.0,2248.0"
"2513,583,52,2023-04-27,20,357.34,7146.8,2858.8"
"1210,477,118,2023-02-02,4,350.26,1401.04,560.4"
"3318,563,46,2023-02-08,12,457.24,5486.88,2194.8"
"3249,102,77,2023-02-06,5,24.41,122.05,48.8"
"1160,775,4,2023-03-19,15,358.66,5379.9,2151.9"
"3797,510,170,2023-11-03,19,365.72,6948.68,2779.51"
"27,707,35,2023-04-17,16,146.76,2348.16,939.2"
"2272,247,44,2023-02-15,19,351.27,6674.13,2669.69"
"3568,781,26,2023-04-23,1,118.18,118.18,47.27"
"248,305,88,2023-11-06,8,472.98,3783.84,1513.52"
"1609,483,157,2023-09-30,1,361.05,361.05,144.42"
"3636,432,61,2023-04-15,13,269.98,3509.74,1403.87"
"3318,563,49,2023-02-08,16,15.67,250.72,100.32"
"1017,459,27,2023-08-01,7,24.15,169.05,67.62"
"3405,416,192,2023-12-23,16,249.39,3990.24,1596.16"
"380,308,88,2023-09-21,3,472.98,1418.94,567.57"
"1453,160,76,2023-05-12,1,449.17,449.17,179.67"
"2138,321,126,2023-07-11,5,135.72,678.6,271.45"
"1761,361,77,2023-02-19,17,24.41,414.97,165.92"
"633,840,11,2023-10-20,13,448.65,5832.45,2332.98"
"1274,640,35,2023-04-11,17,146.76,2494.92,997.9"
"3423,252,128,2023-02-01,10,375.47,3754.7,1501.9"
"988,420,40,2023-04-14,5,75.2,376.0,150.4"
"1080,784,66,2023-06-19,10,216.19,2161.9,864.8"
"256,285,172,2023-06-09,13,23.98,311.74,124.67"
"684,716,175,2023-06-26,18,78.76,1417.68,567.0"
"2901,278,100,2023-05-02,18,404.25,7276.5,2910.6"
"512,797,12,2023-05-31,16,132.23,2115.68,846.24"
"2141,99,23,2023-06-29,19,414.01,7866.19,3146.4"
"1309,388,67,2023-12-14,11,42.94,472.34,188.98"
"1417,284,120,2023-08-21,17,481.98,8193.66,3277.43"
"344,256,28,2023-09-28,15,338.72,5080.8,2032.35"
"3847,75,12,2023-09-09,2,132.23,264.46,105.78"
"1037,716,178,2023-10-24,6,317.95,1907.7,763.08"
"681,404,46,2023-06-27,1,457.24,457.24,182.9"
"3073,301,99,2023-03-14,7,309.16,2164.12,865.62"
"2984,65,154,2023-08-06,6,61.22,367.32,146.94"
"1483,830,154,2023-06-25,16,61.22,979.52,391.84"
"3986,875,38,2023-09-16,8,461.25,3690.0,1476.0"
"419,22,102,2023-09-09,10,138.93,1389.3,555.7"
"3549,683,114,2023-05-19,3,52.33,156.99,62.79"
"3373,840,106,2023-07-30,7,436.67,3056.69,1222.69"
"867,661,14,2023-08-05,19,246.68,4686.92,1874.73"
"2566,281,77,2023-05-12,2,24.41,48.82,19.52"
"910,975,71,2023-03-17,8,345.96,2767.68,1107.04"
"3866,944,128,2023-02-24,17,375.47,6382.99,2553.23"
"1422,315,71,2023-11-18,3,345.96,1037.88,415.14"
"1348,775,2,2023-05-22,10,174.02,1740.2,696.1"
"1303,164,57,2023-04-22,12,440.68,5288.16,2115.24"
"3842,275,57,2023-08-30,8,440.68,3525.44,1410.16"
"2347,368,126,2023-11-12,1,135.72,135.72,54.29"
"1602,994,38,2023-04-14,20,461.25,9225.0,3690.0"
"1323,481,161,2023-04-25,9,491.92,4427.28,1770.93"
"1023,720,161,2023-06-06,5,491.92,2459.6,983.85"
"371,717,13,2023-03-11,4,44.19,176.76,70.72"
"826,81,124,2023-10-05,4,324.36,1297.44,518.96"
"2282,842,42,2023-05-25,17,167.68,2850.56,1140.19"
"3187,478,193,2023-03-14,1,182.32,182.32,72.93"
"3537,109,152,2023-11-14,17,64.13,1090.21,436.05"
"1473,659,113,2023-02-28,18,260.49,4688.82,1875.6"
"1691,298,181,2023-03-03,16,165.12,2641.92,1056.8"
"3762,482,134,2023-11-06,13,48.78,634.14,253.63"
"1310,991,107,2023-02-26,20,390.03,7800.6,3120.2"
"2881,228,176,2023-05-27,5,450.69,2253.45,901.4"
"427,123,114,2023-01-12,3,52.33,156.99,62.79"
"1018,14,156,2023-01-08,11,463.59,5099.49,2039.84"
"1882,372,86,2023-09-14,9,293.48,2641.32,1056.51"
"2703,191,137,2023-11-15,4,217.08,868.32,347.32"
"3092,702,81,2023-10-22,17,418.88,7120.96,2848.35"
"945,21,86,2023-11-10,19,293.48,5576.12,2230.41"
"2879,643,105,2023-07-23,6,10.36,62.16,24.84"
"3087,310,100,2023-12-27,13,404.25,5255.25,2102.1"
"3855,621,42,2023-02-23,4,167.68,670.72,268.28"
"1787,944,76,2023-05-02,12,449.17,5390.04,2156.04"
"1363,574,80,2023-08-13,12,121.65,1459.8,583.92"
"1214,86,103,2023-02-01,13,381.0,4953.0,1981.2"
"2890,86,74,2023-02-09,19,65.6,1246.4,498.56"
"1179,467,190,2023-10-21,19,112.57,2138.83,855.57"
"610,392,186,2023-06-03,9,323.39,2910.51,1164.24"
"1145,376,55,2023-09-15,15,214.11,3211.65,1284.6"
"3835,243,126,2023-01-07,8,135.72,1085.76,434.32"
"801,961,103,2023-06-08,10,381.0,3810.0,1524.0"
"372,628,24,2023-04-12,7,402.4,2816.8,1126.72"
"1994,642,130,2023-06-03,16,470.78,7532.48,3012.96"
"1864,165,170,2023-11-21,14,365.72,5120.08,2048.06"
"1480,666,116,2023-05-27,1,69.44,69.44,27.78"
"666,709,5,2023-01-01,1,304.04,304.04,121.62"
"2247,892,33,2023-11-27,13,171.55,2230.15,892.06"
"1721,778,127,2023-08-14,12,282.22,3386.64,1354.68"
"1650,383,65,2023-12-02,4,414.07,1656.28,662.52"
"1483,830,63,2023-06-25,20,384.89,7697.8,3079.2"
"2001,137,174,2023-02-27,8,385.51,3084.08,1233.6"
"2293,865,53,2023-04-23,3,471.48,1414.44,565.77"
"3564,242,181,2023-12-04,19,165.12,3137.28,1254.95"
"3781,164,79,2023-02-10,9,359.11,3231.99,1292.76"
"3723,944,18,2023-12-26,5,364.39,1821.95,728.8"
"1397,214,7,2023-06-06,13,216.49,2814.37,1125.8"
"3365,541,96,2023-11-29,14,246.27,3447.78,1379.14"
"3848,640,122,2023-07-24,13,164.19,2134.47,853.84"
"146,646,160,2023-07-05,10,479.53,4795.3,1918.1"
"4000,133,12,2023-08-31,13,132.23,1718.99,687.57"
"109,395,196,2023-11-28,6,400.91,2405.46,962.16"
"1105,542,133,2023-08-13,14,371.32,5198.48,2079.42"
"266,749,125,2023-03-25,8,89.21,713.68,285.44"
"1334,102,17,2023-12-09,8,82.7,661.6,264.64"
"1035,479,171,2023-07-06,13,182.06,2366.78,946.66"
"3667,468,47,2023-07-02,11,252.01,2772.11,1108.8"
"153,917,179,2023-05-02,9,332.3,2990.7,1196.28"
"3853,339,16,2023-05-03,20,446.94,8938.8,3575.6"
"1358,956,125,2023-10-09,14,89.21,1248.94,499.52"
"2117,890,178,2023-03-05,2,317.95,635.9,254.36"
"73,788,122,2023-12-29,2,164.19,328.38,131.36"
"562,758,156,2023-12-13,5,463.59,2317.95,927.2"
"2706,472,182,2023-01-14,8,301.46,2411.68,964.64"
"1777,441,14,2023-07-30,20,246.68,4933.6,1973.4"
"3582,860,169,2023-06-23,5,449.93,2249.65,899.85"
"1199,218,156,2023-06-27,13,463.59,6026.67,2410.72"
"493,627,53,2023-11-14,14,471.48,6600.72,2640.26"
"3663,635,101,2023-08-25,14,447.77,6268.78,2507.54"
"1307,339,76,2023-01-09,20,449.17,8983.4,3593.4"
"48,604,49,2023-11-07,8,15.67,125.36,50.16"
"2274,631,98,2023-11-23,17,185.15,3147.55,1259.02"
"512,797,156,2023-05-31,20,463.59,9271.8,3708.8"
"660,964,93,2023-08-11,10,201.88,2018.8,807.5"
"201,369,116,2023-12-20,7,69.44,486.08,194.46"
"162,916,123,2023-04-16,7,386.83,2707.81,1083.11"
"744,595,117,2023-02-08,2,244.19,488.38,195.36"
"568,406,131,2023-05-03,19,308.57,5862.83,2345.17"
"1866,282,56,2023-05-24,2,185.38,370.76,148.3"
"593,796,127,2023-03-11,13,282.22,3668.86,1467.57"
"906,911,5,2023-09-09,11,304.04,3344.44,1337.82"
"2313,445,118,2023-11-08,4,350.26,1401.04,560.4"
"2387,525,141,2023-06-06,7,64.32,450.24,180.11"
"3664,288,94,2023-04-25,13,194.33,2526.29,1010.49"
"2402,416,26,2023-08-27,20,118.18,2363.6,945.4"
"2161,661,116,2023-02-26,2,69.44,138.88,55.56"
"3590,337,52,2023-08-30,14,357.34,5002.76,2001.16"
"2797,372,169,2023-11-15,13,449.93,5849.09,2339.61"
"1582,246,178,2023-04-05,2,317.95,635.9,254.36"
"1034,558,140,2023-05-07,20,269.27,5385.4,2154.2"
"3756,117,158,2023-01-26,19,298.02,5662.38,2264.99"
"2841,635,165,2023-10-09,16,464.96,7439.36,2975.68"
"2592,31,66,2023-07-10,16,216.19,3459.04,1383.68"
"2798,567,181,2023-01-29,10,165.12,1651.2,660.5"
"3182,399,126,2023-11-03,14,135.72,1900.08,760.06"
"1712,589,65,2023-11-23,15,414.07,6211.05,2484.45"
"2786,574,167,2023-12-20,8,351.25,2810.0,1124.0"
"438,450,133,2023-05-24,1,371.32,371.32,148.53"
"185,81,180,2023-10-24,2,144.28,288.56,115.42"
"3042,513,34,2023-08-02,19,223.0,4237.0,1694.8"
"3939,165,160,2023-02-28,5,479.53,2397.65,959.05"
"417,983,135,2023-10-09,4,302.6,1210.4,484.16"
"3181,963,189,2023-08-30,10,156.75,1567.5,627.0"
"1373,869,21,2023-10-01,9,317.91,2861.19,1144.44"
"2613,292,6,2023-04-15,20,297.11,5942.2,2376.8"
"831,899,134,2023-04-12,12,48.78,585.36,234.12"
"2380,417,1,2023-12-20,12,445.05,5340.6,2136.24"
"3100,355,3,2023-01-31,13,316.54,4115.02,1646.06"
"2818,138,83,2023-10-16,17,202.01,3434.17,1373.6"
"2566,281,36,2023-05-12,2,455.51,911.02,364.4"
"2979,965,169,2023-12-05,20,449.93,8998.6,3599.4"
"73,788,19,2023-12-29,3,344.67,1034.01,413.61"
"3499,748,92,2023-01-25,17,118.24,2010.08,804.1"
"1390,529,117,2023-01-17,12,244.19,2930.28,1172.16"
"86,559,80,2023-09-10,6,121.65,729.9,291.96"
"196,237,5,2023-10-13,20,304.04,6080.8,2432.4"
"2102,532,166,2023-06-17,14,400.54,5607.56,2243.08"
"1415,738,94,2023-06-19,1,194.33,194.33,77.73"
"3516,637,19,2023-03-12,4,344.67,1378.68,551.48"
"903,60,34,2023-03-18,7,223.0,1561.0,624.4"
"2833,268,48,2023-02-03,8,277.12,2216.96,886.8"
"535,346,103,2023-04-30,18,381.0,6858.0,2743.2"
"1484,832,2,2023-01-13,14,174.02,2436.28,974.54"
"3829,580,164,2023-09-10,6,236.27,1417.62,567.06"
"3960,781,38,2023-10-21,17,461.25,7841.25,3136.5"
"1411,21,29,2023-01-23,2,301.74,603.48,241.4"
"3810,31,80,2023-04-11,8,121.65,973.2,389.28"
"3431,903,164,2023-12-02,5,236.27,1181.35,472.55"
"2192,686,93,2023-11-01,6,201.88,1211.28,484.5"
"3121,962,45,2023-10-14,19,311.14,5911.66,2364.74"
"1858,554,150,2023-05-03,20,304.42,6088.4,2435.4"
"1193,606,36,2023-01-06,20,455.51,9110.2,3644.0"
"730,126,124,2023-12-11,10,324.36,3243.6,1297.4"
"1617,750,146,2023-10-20,11,392.3,4315.3,1726.12"
"3646,47,83,2023-02-17,4,202.01,808.04,323.2"
"3762,482,13,2023-11-06,11,44.19,486.09,194.48"
"3514,28,23,2023-07-18,2,414.01,828.02,331.2"
"1103,439,126,2023-05-05,18,135.72,2442.96,977.22"
"2993,236,110,2023-05-03,15,411.59,6173.85,2469.6"
"3245,764,127,2023-03-17,17,282.22,4797.74,1919.13"
"3838,126,38,2023-09-27,7,461.25,3228.75,1291.5"
"2101,370,65,2023-04-01,10,414.07,4140.7,1656.3"
"2814,267,87,2023-08-06,9,87.05,783.45,313.38"
"3492,876,110,2023-02-14,4,411.59,1646.36,658.56"
"3228,417,25,2023-08-21,6,35.34,212.04,84.84"
"2710,73,37,2023-09-14,10,426.53,4265.3,1706.1"
"2393,621,112,2023-08-17,7,385.73,2700.11,1080.03"
"2785,725,192,2023-06-09,16,249.39,3990.24,1596.16"
"2584,972,40,2023-05-12,15,75.2,1128.0,451.2"
"3153,696,38,2023-04-12,9,461.25,4151.25,1660.5"
"1670,82,15,2023-05-31,13,439.85,5718.05,2287.22"
"2078,245,57,2023-04-05,16,440.68,7050.88,2820.32"
"3880,702,9,2023-08-26,4,252.63,1010.52,404.2"
"1771,552,56,2023-11-02,1,185.38,185.38,74.15"
"1117,757,156,2023-08-10,6,463.59,2781.54,1112.64"
"1658,79,195,2023-06-12,16,189.23,3027.68,1211.04"
"2668,814,184,2023-01-12,17,70.14,1192.38,477.02"
"1262,200,165,2023-04-13,7,464.96,3254.72,1301.86"
"280,764,173,2023-06-21,17,144.69,2459.73,983.96"
"3770,747,57,2023-01-08,3,440.68,1322.04,528.81"
"3124,817,197,2023-09-12,8,30.59,244.72,97.92"
"610,392,197,2023-06-03,14,30.59,428.26,171.36"
"1151,287,145,2023-05-22,19,345.82,6570.58,2628.27"
"2289,539,46,2023-11-26,2,457.24,914.48,365.8"
"3982,292,83,2023-01-07,17,202.01,3434.17,1373.6"
"3074,678,40,2023-01-17,20,75.2,1504.0,601.6"
"668,754,151,2023-08-30,10,158.57,1585.7,634.3"
"827,720,53,2023-04-26,12,471.48,5657.76,2263.08"
"684,716,104,2023-06-26,1,22.23,22.23,8.89"
"1131,937,144,2023-04-01,18,386.88,6963.84,2785.5"
"1249,722,194,2023-09-22,20,244.57,4891.4,1956.6"
"2839,686,149,2023-05-15,16,449.8,7196.8,2878.72"
"3375,76,21,2023-03-20,14,317.91,4450.74,1780.24"
"3143,118,144,2023-02-05,8,386.88,3095.04,1238.0"
"3424,949,130,2023-06-13,11,470.78,5178.58,2071.41"
"3606,135,182,2023-09-01,9,301.46,2713.14,1085.22"
"1886,329,58,2023-08-14,5,465.53,2327.65,931.05"
"934,985,148,2023-09-12,1,252.03,252.03,100.81"
"2862,670,91,2023-03-08,6,431.23,2587.38,1034.94"
"2204,847,41,2023-12-29,3,181.06,543.18,217.26"
"3903,597,106,2023-03-23,20,436.67,8733.4,3493.4"
"204,590,98,2023-09-26,13,185.15,2406.95,962.78"
"3847,75,85,2023-09-09,7,69.75,488.25,195.3"
"7,952,79,2023-06-17,12,359.11,4309.32,1723.68"
"2091,193,106,2023-08-27,16,436.67,6986.72,2794.72"
"3656,194,77,2023-01-15,13,24.41,317.33,126.88"
"1399,963,111,2023-02-18,13,96.13,1249.69,499.85"
"3295,454,128,2023-04-22,12,375.47,4505.64,1802.28"
"795,400,136,2023-10-18,2,495.29,990.58,396.24"
"2678,327,24,2023-07-28,7,402.4,2816.8,1126.72"
"3870,169,81,2023-10-24,2,418.88,837.76,335.1"
"2047,938,31,2023-01-29,18,465.59,8380.62,3352.32"
"2119,892,157,2023-03-30,16,361.05,5776.8,2310.72"
"20,486,184,2023-06-27,3,70.14,210.42,84.18"
"2709,427,152,2023-07-31,7,64.13,448.91,179.55"
"360,73,111,2023-02-07,16,96.13,1538.08,615.2"
"3796,479,154,2023-10-20,3,61.22,183.66,73.47"
"796,590,113,2023-03-20,7,260.49,1823.43,729.4"
"3033,462,107,2023-10-05,8,390.03,3120.24,1248.08"
"3761,575,154,2023-11-05,9,61.22,550.98,220.41"
"3761,575,106,2023-11-05,20,436.67,8733.4,3493.4"
"1741,206,83,2023-06-03,20,202.01,4040.2,1616.0"
"1208,638,158,2023-10-30,14,298.02,4172.28,1668.94"
"3357,641,162,2023-02-14,11,11.75,129.25,51.7"
"1885,423,148,2023-05-01,18,252.03,4536.54,1814.58"
"2931,968,125,2023-09-22,20,89.21,1784.2,713.6"
"259,624,132,2023-11-12,7,166.14,1162.98,465.22"
"1745,256,36,2023-07-27,12,455.51,5466.12,2186.4"
"3404,905,94,2023-03-03,10,194.33,1943.3,777.3"
"496,30,53,2023-06-19,18,471.48,8486.64,3394.62"
"1490,291,174,2023-10-01,5,385.51,1927.55,771.0"
"3102,449,75,2023-09-07,12,181.69,2180.28,872.16"
"767,78,21,2023-09-14,2,317.91,635.82,254.32"
"2830,167,77,2023-05-13,4,24.41,97.64,39.04"
"1559,51,38,2023-11-17,4,461.25,1845.0,738.0"
"3163,991,65,2023-09-26,9,414.07,3726.63,1490.67"
"3643,38,39,2023-08-10,10,205.79,2057.9,823.2"
"3966,501,4,2023-06-19,4,358.66,1434.64,573.84"
"3726,100,82,2023-11-14,7,155.96,1091.72,436.66"
"675,638,194,2023-09-11,19,244.57,4646.83,1858.77"
"2676,352,69,2023-04-24,5,215.55,1077.75,431.1"
"979,365,13,2023-02-24,2,44.19,88.38,35.36"
"2464,821,109,2023-11-20,7,244.14,1708.98,683.62"
"993,89,41,2023-12-25,17,181.06,3078.02,1231.14"
"1856,805,170,2023-09-18,4,365.72,1462.88,585.16"
"2576,820,48,2023-08-19,3,277.12,831.36,332.55"
"1506,371,108,2023-03-04,6,72.08,432.48,172.98"
"3443,913,86,2023-02-16,9,293.48,2641.32,1056.51"
"1432,201,102,2023-07-12,6,138.93,833.58,333.42"
"3630,13,25,2023-03-05,14,35.34,494.76,197.96"
"1254,343,171,2023-08-12,7,182.06,1274.42,509.74"
"3883,690,162,2023-07-25,11,11.75,129.25,51.7"
"3953,630,7,2023-09-16,3,216.49,649.47,259.8"
"596,931,77,2023-07-03,20,24.41,488.2,195.2"
"1396,680,122,2023-06-01,1,164.19,164.19,65.68"
"2407,433,91,2023-03-25,15,431.23,6468.45,2587.35"
"488,320,114,2023-06-06,19,52.33,994.27,397.67"
"2372,963,148,2023-04-01,10,252.03,2520.3,1008.1"
"2725,962,86,2023-10-14,3,293.48,880.44,352.17"
"1765,621,108,2023-08-06,5,72.08,360.4,144.15"
"2683,967,44,2023-11-14,12,351.27,4215.24,1686.12"
"945,21,128,2023-11-10,17,375.47,6382.99,2553.23"
"18,865,130,2023-09-28,7,470.78,3295.46,1318.17"
"1773,236,172,2023-03-13,1,23.98,23.98,9.59"
"3224,111,18,2023-10-11,12,364.39,4372.68,1749.12"
"3639,655,7,2023-02-23,19,216.49,4113.31,1645.4"
"426,860,104,2023-08-01,5,22.23,111.15,44.45"
"139,256,68,2023-01-27,12,418.68,5024.16,2009.64"
"1729,467,118,2023-05-07,16,350.26,5604.16,2241.6"
"3999,915,80,2023-05-06,10,121.65,1216.5,486.6"
"3210,664,75,2023-02-23,16,181.69,2907.04,1162.88"
"2950,260,109,2023-03-27,17,244.14,4150.38,1660.22"
"3736,738,89,2023-08-18,12,185.63,2227.56,891.0"
"2581,764,84,2023-05-04,19,119.62,2272.78,909.15"
"3883,690,59,2023-07-25,19,243.48,4626.12,1850.41"
"1263,232,175,2023-04-09,4,78.76,315.04,126.0"
"2196,454,118,2023-03-02,4,350.26,1401.04,560.4"
"787,106,75,2023-04-20,12,181.69,2180.28,872.16"
"913,72,118,2023-03-04,15,350.26,5253.9,2101.5"
"2342,961,125,2023-12-02,10,89.21,892.1,356.8"
"2305,905,48,2023-08-15,1,277.12,277.12,110.85"
"648,114,170,2023-07-19,14,365.72,5120.08,2048.06"
"1630,375,45,2023-01-23,16,311.14,4978.24,1991.36"
"2867,710,144,2023-01-28,16,386.88,6190.08,2476.0"
"1665,590,183,2023-07-13,19,282.41,5365.79,2146.24"
"129,955,156,2023-01-26,7,463.59,3245.13,1298.08"
"3649,976,170,2023-04-01,19,365.72,6948.68,2779.51"
"1136,268,181,2023-08-30,14,165.12,2311.68,924.7"
"530,691,4,2023-11-08,8,358.66,2869.28,1147.68"
"3294,324,180,2023-06-10,4,144.28,577.12,230.84"
"1707,714,44,2023-05-27,13,351.27,4566.51,1826.63"
"586,797,73,2023-06-09,18,59.63,1073.34,429.3"
"2613,292,108,2023-04-15,16,72.08,1153.28,461.28"
"1489,605,194,2023-01-23,4,244.57,978.28,391.32"
"1793,355,165,2023-06-06,19,464.96,8834.24,3533.62"
"2847,513,133,2023-01-25,11,371.32,4084.52,1633.83"
"3912,175,20,2023-06-07,19,153.02,2907.38,1162.99"
"219,887,69,2023-11-08,1,215.55,215.55,86.22"
"2795,313,127,2023-12-12,17,282.22,4797.74,1919.13"
"3600,611,161,2023-04-03,8,491.92,3935.36,1574.16"
"3377,204,11,2023-02-04,5,448.65,2243.25,897.3"
